id,name,retailer,price,category,ingredients,image,link,similar,gluten,lactose,nut
2645,Dicksons 4 Minced Beef and Onion Mini Pies 376g,iceland,2.35,fresh,"Water, Wheat Flour (Calcium Carbonate, Iron, Niacin, Thiamin), Minced Beef (21%), Lard, Seasoning [Modified Maize Starch, Salt, Pepper, Colour: E150, Flavour Enhancer: E621], Dehydrated Onion (1%), Flour Improver [Soya Flour, Flour Treatment Agent: E920], Salt, Rapeseed Oil, Modified Tapioca Starch, Emulsifiers: E471, E322, Dextrose, Vegetable Protein, Milk Protein, Acidity Regulator: E339(iii), Colour: E160a(iii)
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD
May contain:

nuts",dicksons_4_minced_beef_and_onion_mini_pies_376g_70506_T1.jpg,https://www.iceland.co.uk/p/dicksons-4-minced-beef-and-onion-mini-pies-376g/70506.html,,False,False,False
2646,Iceland Flame Grilled Chicken Breast Slices 150g,iceland,2.30,fresh,"Chicken Breast Fillet, Salt.Prepared with 105g of raw chicken per 100g of finished product.
WARNING! ALTHOUGH EVERY EFFORT HAS BEEN MADE TO REMOVE ALL BONES, SOME MAY REMAIN.",iceland_flame_grilled_chicken_breast_slices_180g_67126.jpg,https://www.iceland.co.uk/p/iceland-flame-grilled-chicken-breast-slices-150g/67126.html,,True,True,True
2647,Punjab Pakora Chicken Pakora with Tomato & Mint Sauce 200g,iceland,2.00,fresh,"Chicken Breast (76%) Gram Flour, Water, Red Chilli, Salt, Garlic, Ginger, Rapeseed Oil, Garam Masala (Cumin Seeds, Black Pepper, Cloves, Black Cardamom, Cinnamon, Coriander), SAUCE (24%) [Water, Tomato Sauce )Water, Glucose, Fructose Syrup, Tomato Puree, Spirit Vinegar, Mustard, Modified Maize Starch), Onion, Salt, Mint, Coriander, Capsicum, Milk]. Sodium Saccharin COLOUR: Beetroot.
ALLERGY ADVICE: FOR ALLERGENS, SEE INGREDIENTS IN BOLD. WARNING! EXTRA CARE HAS BEEN TAKEN TO REMOVE BONES, ALTHOUGH SOME MAY REMAIN,",Punjab_Pakora_180g_Chicken_Pakora_63070.jpg,https://www.iceland.co.uk/p/punjab-pakora-chicken-pakora-with-tomato-and-mint-sauce-200g/63070.html,,True,False,True
2648,Cookstown 8 Thin Pork Sausages 227g,iceland,1.15,fresh,"Pork (64%), Water, Rusk contains (Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Salt), Potato Starch, Soya Concentrate, Salt, Dextrose, Stabiliser: Di Sodium Di Phosphate, Preservative: Sodium Metabisulphite, Yeast Extract, Natural Food Colour, Antioxidants: (Sodium Citrate, Sodium Ascorbate), Flavourings: (Nutmeg Extract, Sage Extract), Casing: Beef Collagen
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD",cookstown_8_thin_pork_sausages_227g_24156_T1,https://www.iceland.co.uk/p/cookstown-8-thin-pork-sausages-227g/24156.html,,False,True,True
2649,Tasty Foods Creamy Pepper Sauce 200g,iceland,1.59,fresh,"Vegetable Oil (from Soya with Anti-Foaming Agent; E900), Onion, Starch (Salt, Modified Maize Starch, Hydrolysed Vegetable Protein (contains Soya, Colour E150d), Flavour Enhancers E621, Flavouring (contains Wheat, Barley, Soya, Flavour Enhancers: E621, E631, E627), Colour E150c, Sugar, Non Hydrogenated Rapeseed Oil, Onion Powder, Pepper Extract (contains Salt, Pepper Extract, Herb Extract), Beef Bouillon (Salt, Modified Maize Starch, Hydrolysed Vegetable Protein (contains Soya, Colour E150d), Flavour Enhancers E621, Flavouring (contains Wheat, Barley, Soya, Flavour Enhancers: E621, E631, E627), Colour 150c, Sugar, Non Hydrogenated Rapeseed Oil, Onion Powder, Pepper Extract (contains Salt, Pepper Extract, Herb Extract), Milk Powder (Skimmed Milk Powder (24%), Lactose (Milk), Whey Powder* (Milk), Vegetable Oil (Coconut, Palm) Dried Glucose Syrup, Milk Protein, Sugar, Acidity Regulator (Disodium Phosphate), Emulsifier (Mono and Diglycerides of Fatty Acids), Cracked Black Pepper, Potassium Sorbate, Black Pepper, White Pepper, Tomato Puree, *Contains no Animal Rennet
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD",tasty_foods_creamy_pepper_sauce_200g_79468_T1.jpg,https://www.iceland.co.uk/p/tasty-foods-creamy-pepper-sauce-200g/79468.html,,False,False,True
2650,Island Delight Salt Fish Jamaican Pattie Shortcrust Pastry 140g,iceland,1.00,fresh,"Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Margarine (Palm Oil, Salt, Water), Water, Salt White Fish (7%) (Fish, Salt), Vegetable Fat (Palm, Rapeseed, Sunflower), Onions, Red Peppers, Sweetcorn, Sweet Potatoes, Seasoning Mix (Rusk (Wheat), Spices (contains Mustard, Celery), Cornflour, Breadcrumb (Wheat), Flavour Enhancer: Monosodium Glutamate, Herbs, Dehydrated Onion, Flavouring, Garlic Powder, Hydrolysed Vegetable Protein (Soya)), Sugar, Salt, Garlic Puree, Scotch Bonnet Chilli Puree, Colours: Annatto, Curcumin, Preservatives: Calcium Propionate, Potassium Sorbate
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD",Island_Delight_140g_Salt_Fish_Pattie_58639.jpg,https://www.iceland.co.uk/p/island-delight-salt-fish-jamaican-pattie-shortcrust-pastry-140g/58639.html,,False,True,True
2651,Iceland Scottish Skimmed Milk 4 Pints 2.272L,iceland,1.65,fresh,,iceland_scottish_skimmed_milk_4_pints_2272l_61633.jpg,https://www.iceland.co.uk/p/iceland-scottish-skimmed-milk-4-pints-2.272l/61633.html,,,,
2652,dairylea Cheese Slices 18 x 20.5g (369g),iceland,2.00,fresh,"Skimmed Milk (Water, Skimmed Milk Powder), Cheese, Skimmed Milk Powder, Milk Protein, Milk Fat, Inulin, Modified Starch, Emulsifying Salts (Sodium Phosphates, Triphosphates, Polyphosphates, Sodium Citrates), Whey Powder (from Milk), Calcium Phosphates, Acidity Regulator (Lactic Acid), Salt
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD",dairylea_cheese_slices_18_x_205g_369g_70802_T1.jpg,https://www.iceland.co.uk/p/dairylea-cheese-slices-18-x-20.5g-%28369g%29/70802.html,,True,False,True
2653,Golden Cow Easispread 1kg,iceland,3.75,fresh,"Vegetable Oils (Rapeseed, Palm), Water, Buttermilk, Butter, Salt (1.5%), Emulsifier (Mono-&-Di-Glycerides of Fatty Acids, Lecithin), Stabiliser (Sodium Alginate), Preservative (Potassium Sorbate), Colour (Carotenes)
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD",Golden_Cow_1kg_Easispread_9277.jpg,https://www.iceland.co.uk/p/golden-cow-easispread-1kg/9277.html,,True,True,True
2654,The Butcher's Market Tasty Cumberland Sausages 10 Pack 550g,iceland,2.50,fresh,"Pork (52%), Water, Pork Fat, Rusk, Fortified Wheat Flour (contains Calcium Carbonate, Iron, Niacin, Thiamine), Salt, Seasoning: Salt, Wheat Flour (contains Calcium Carbonates, Iron, Niacin, Thiamine), Dextrose, Flavour Enhancer E621, Preservative: Sodium Sulphites, Stabiliser E450, Hydrolysed Vegetable Protein, Spice Extracts, Acid E330, Colour E120, Herb Extract (Sage), Black Pepper, White Pepper, Sausage filled into Beef Collagen Casing
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD",the_butchers_market_tasty_cumberland_sausages_10_pack_550g_77784_T1.jpg,https://www.iceland.co.uk/p/the-butchers-market-tasty-cumberland-sausages-10-pack-550g/77784.html,,False,True,True
2655,Richmond 16 Thick Pork Sausages 2 x 410g,iceland,4.00,fresh,"Pork (42%), Water, Rusk (Wheat), Pork Fat, Wheat Starch, Soya Protein, Flavourings, Salt, Stabilisers: Diphosphates, Guar Gum*, Antioxidants: Ascorbic Acid, Alpha-Tocopherol, Preservative: Sodium Metabisulphite**, Colour: Carmine, Casing: Beef Collagen, * A Vegetable based ingredient that helps keep our Sausages succulent, ** This just keeps them fresh for longer
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD",richmond_16_thick_pork_sausages_2_x_410g_78918_T596.jpg,https://www.iceland.co.uk/p/richmond-16-thick-pork-sausages-2-x-410g/78918.html,,False,True,True
2656,Mash Direct Mashed Turnip 400g,iceland,1.39,fresh,"Turnip (98%), Butter (Milk), Salt, White Pepper
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD
Does not contain:

gluten",mash_direct_mashed_turnip_400g_79470_T1.jpg,https://www.iceland.co.uk/p/mash-direct-mashed-turnip-400g/79470.html,,True,False,True
2657,Dairylea Cheese Triangles 16 Pack 250g,iceland,2.00,fresh,"Skimmed Milk (Water, Skimmed Milk Powder), Cheese, Milk Fat, Whey Powder (from Milk), Inulin, Milk Protein, Skimmed Milk Powder, Emulsifying Salts (Triphosphate, Polyphosphates), Calcium Phosphate, Acidity Regulator (Citric Acid)
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD",dairylea_cheese_triangles_16_pack_250g_73703_T1.jpg,https://www.iceland.co.uk/p/dairylea-cheese-triangles-16-pack-250g/73703.html,,True,False,True
2658,Tasty Foods Chicken & Ham Pie 500g,iceland,2.99,fresh,"Wheat Flour, Margarine [Non-Hydrogenated Palm & Rapeseed Vegetable Oils], Water, Salt, Emulsifier (Mono-and Diglycerides of Fatty Acids)], Water, Chicken (18%), Chicken Breast (80%), Salt, Milk Protein, Lactose, Soya Protein, Stabilisers Sodium Polyphosphate (E452), and Sodium Citrate (E331), Thickener Carrageenan (E407), Gelling Agent Potassium Chloride (E508), Pork (2%), Water, Potato Starch, Gelatin, Glucose Syrup, Salt, Dextrose, Soya Protein, Smoke Flavour, Spices, Stabilizer (E451), Gelling Agent (E407a), Antioxidant (E301, E331), Preservative (E250, E262), Peas, Sweetcorn, Modified Starch (Waxy Maize), Salt (contains Anti-Caking Agent E535), Modified Waxy Maize Starch, Flavour Enhancer E621, Process Flavouring, Natural Flavouring Substances, Yeast Extract (contains Salt), Onion Powder (contains Anti-Caking Agent E470a), Rapeseed Oil (contains Antifoaming Agent E900), Sugar, Spice Extract, Ground Turmeric, Dried Parsley, Liquid Whole Egg
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD
May contain:

nuts,
peanuts",Tasty_Foods_500g_Chicken_Ham_Pie_66321.jpg,https://www.iceland.co.uk/p/tasty-foods-chicken-and-ham-pie-500g/66321.html,,False,False,False
2659,Cookstown Maple Cure Back Bacon 200g,iceland,2.00,fresh,"Pork (87%), Water, Salt, Brown Sugar, Stabilisers (Triphosphate and Polyphosphate), Maple Syrup, Dextrose, Antioxidant: Sodium Ascorbate, Preservative: Sodium Nitrite, Spice Extract: Fenugreek, Flavouring (Flavouring Preparations, Flavouring Substances, Smoke Flavouring)",cookstown_maple_cure_back_bacon_200g_31479_T1.jpg,https://www.iceland.co.uk/p/cookstown-maple-cure-back-bacon-200g/31479.html,,True,True,True
2660,La Boulangère 16 Pains Au Chocolat 720g,iceland,2.79,fresh,"Wheat Flour, Palm Fat, Chocolate 13% (Sugar, Cocoa Mass, Cocoa Butter, Emulsifier: Lecithins, Natural Vanilla Flavouring), Water, Sugar, Leaven (Water, Wheat, Rye and Malted Wheat Flours, Yeast), Whole Eggs* 2.3%, Yeast, Emulsifiers: Mono- and Diglycerides of Fatty Acids (Rapeseed), Sodium Stearoyl-2-Lactylate (Rapeseed), Salt, Skimmed Milk Powder, Wheat Gluten, Carob Germ Flour, Preservative: Sorbic Acid, Antioxidant: Ascorbic Acid, Thickener: Locust Bean Gum, *Barn Eggs
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD
May contain:

sesame,
soya",la_boulangere_16_pains_au_chocolat_720g_83862_T1.jpg,https://www.iceland.co.uk/p/la-boulangere-16-pains-au-chocolat-720g/83862.html,,False,False,True
2661,Punjab Pakora Spiced Onions 200g,iceland,1.00,fresh,"Diced Onion (95%) Tomato Sauce (2%), [water, Tomato Puree, Glucose, Fructose Syrup, Spirit Vinegar, Mustard, Modified Maize Starch] Mint Sauce [Mint, Spirit Vinegar, Salt, Acetic Acid, Colour: Copper Complexes of Chlorophyll), Lemon Juice, Mango Chutney (Sugar, Mango, Modified Starch, Salt, Acetic Acid, Water, Garlic) Red Chilli Powder Colour: E102, E104 & E129 may have an adverse effect on activity and attention of children.
ALLERGY ADVICE: FOR ALLERGENS, SEE INGREDIENTS IN BOLD.",punjab_pakora_spiced_onions_200g_66524.jpg,https://www.iceland.co.uk/p/punjab-pakora-spiced-onions-200g/66524.html,,True,True,True
2662,Iceland 15 Mixed Sized Eggs 807g,iceland,2.00,fresh,,iceland_15_mixed_sized_eggs_807g_55840.jpg,https://www.iceland.co.uk/p/iceland-15-mixed-sized-eggs-807g/55840.html,,,,
2663,Muller Light Vanilla & Dark Chocolate Fat Free Yogurt 160g,iceland,0.80,fresh,"Yogurt (Milk), Water, Modified Maize Starch, Cocoa Butter, Cocoa Powder, Fat Reduced Cocoa Powder, Concentrated Butter (Milk), Sugar, Natural Vanilla Flavouring, Flavourings, Thickeners: Pectins, Guar Gum, Acidity Regulators: Citric Acid, Sodium Citrates, Sweeteners: Aspartame, Acesulfame K
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD",muller_light_vanilla_dark_chocolate_fat_free_yogurt_160g_49152_T1.jpg,https://www.iceland.co.uk/p/muller-light-vanilla-and-dark-chocolate-fat-free-yogurt-160g/49152.html,,True,False,True
2664,Iceland Pork Shoulder Steaks Boneless 1.2kg,iceland,7.50,fresh,British Pork Shoulder (100%).,iceland_pork_shoulder_steaks_boneless_12kg_79396.jpg,https://www.iceland.co.uk/p/iceland-pork-shoulder-steaks-boneless-1.2kg/79396.html,,True,True,True
2665,Henry Denny & Sons Original 12 Pork Sausages 454g,iceland,2.00,fresh,"Pork (60%), Water, Rusk (Wheat Flour, Salt), Pork Fat, Potato Starch, Wheat Starch, Pork Protein, Salt, Yeast Extract, Flavouring, Dextrose, Stabiliser (Sodium Triphosphate), Flavour Enhancer (Monosodium Glutamate), Maltodextrin, Preservative (Sodium Metabisulphite), Antioxidant (Ascorbic Acid), Spices, Colour (Carmine), Rapeseed Oil, Beef Casing
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD",henry_denny_sons_original_12_pork_sausages_454g_12238_T1.jpg,https://www.iceland.co.uk/p/henry-denny-and-sons-original-12-pork-sausages-454g/12238.html,,False,True,True
2666,Thorntons Creamy Caramel Cheesecake 2 x 100g,iceland,1.25,fresh,"Caramel Flavoured Cheesecake Layer (49%) [Water, Fromage Frais (Milk) (30%), Sugar, Whipping Cream (Milk) (10%), Skimmed Milk, Whey Powder (Milk), Tapioca Starch, Gelling Agent (Pectin), Salted Caramel (2.0%) [Sweetened Condensed Milk, Sugar, Glucose Syrup, Water, Salted Butter (Milk), Salt, Thickener (Pectin)], Emulsifier (Lactic Acid Esters of Mono and Diglycerides of Fatty Acids), Acidity Regulator (Lactic Acid), Caramel (Glucose Syrup, Water, Sugar), Flavouring], Caramel Sauce (30%) [Water, Fructose-Glucose Syrup, Sweetened Condensed Milk, Cream (Milk), Modified Maize Starch, Colour (Plain Caramel), Natural Flavourings Stabiliser (Xanthan Gum), Salt, Emulsifier (Mono-and Diglycerides of Fatty Acids)], Digestive Biscuit Crumb (21%) [Wheat Flour, Vegetable Oils (Palm Oil, Rapeseed Oil), Sugar, Demerara Sugar, Invert Sugar Syrup, Skimmed Milk Powder, Raising Agents (Sodium Carbonates, Ammonium Carbonates)]
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD
May contain:

nuts",thorntons_creamy_caramel_cheesecake_2_x_100g_88079_T1.jpg,https://www.iceland.co.uk/p/thorntons-creamy-caramel-cheesecake-2-x-100g/88079.html,,False,False,False
2667,Punjab Pakora Red Chicken Pakora with An Authentic Indian Chilli Dip 200g,iceland,2.00,fresh,"Chicken Breast (76%) Gram Flour, Water, Red Chilli, Salt, Garlic, Ginger, Rapeseed Oil, Garam Masala (Cumin Seeds, Black Pepper, Cloves, Black Cardamom, Cinnamon) Colour: Beetroot] SAUCE (24%) [Water, Tomato Sauce (Water, Glucose, Fructose Syrup, Tomato Puree, Spirit Vinegar, Mustard, Modified Maize Starch), Onion, Salt, Mint, Coriander, Capsicum, Chilli powder, Milk]. Sodium Saccharin COLOUR: Beetroot.
ALLERGY ADVICE: FOR ALLERGENS, SEE INGREDIENTS IN BOLD. WARNING! EXTRA CARE HAS BEEN TAKEN TO REMOVE BONES, SOME MAY REMAIN.",punjab_pakora_red_chicken_pakora_with_an_authentic_indian_chilli_dip_200g_66523.jpg,https://www.iceland.co.uk/p/punjab-pakora-red-chicken-pakora-with-an-authentic-indian-chilli-dip-200g/66523.html,,True,False,True
2668,Golden Cow Easispread 500g,iceland,2.00,fresh,"Vegetable Oils (Rapeseed, Palm), Water, Buttermilk, Butter, Salt (1.5%), Emulsifier (Mono-&-Di-Glycerides of Fatty Acids, Lecithin), Stabiliser (Sodium Alginate), Preservative (Potassium Sorbate), Colour (Carotenes)
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD",Easispread_500g_Spread_6295.jpg,https://www.iceland.co.uk/p/golden-cow-easispread-500g/6295.html,,True,True,True
2669,The Butcher's Market Tasty Pork Sausages 10 Pack 550g,iceland,2.50,fresh,"Pork (52%), Water, Pork Fat, Rusk, Fortified Wheat Flour (contains Calcium Carbonate, Iron, Niacin, Thiamine), Salt, Seasoning: Salt, Wheat Flour (contains Calcium Carbonates, Iron, Niacin, Thiamine), Dextrose, Flavour Enhancer E621, Preservative: Sodium Sulphites, Stabiliser E450, Hydrolysed Vegetable Protein, Spice Extracts, Acid E330, Colour E120, Herb Extract (Sage), Sausage filled into Beef Collagen Casing
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD",the_butchers_market_tasty_pork_sausages_10_pack_550g_77783_T1.jpg,https://www.iceland.co.uk/p/the-butchers-market-tasty-pork-sausages-10-pack-550g/77783.html,,False,True,True
2670,Iceland Medjoul Dates 500g,iceland,4.00,fresh,WARNING! THIS PRODUCT CONTAINS STONES.,iceland_medjoul_dates_500g_85610.jpg,https://www.iceland.co.uk/p/iceland-medjoul-dates-500g/85610.html,,True,True,True
2671,Iceland Limes 3 Pack,iceland,1.00,fresh,,iceland_limes_56654.jpg,https://www.iceland.co.uk/p/iceland-limes-3-pack/56654.html,,,,
2672,Punjab Red Chicken Pakora 200g,iceland,2.00,fresh,"Chicken Breast (76%), Gram Flour, Water, Red Chilli, Salt, Garlic, Ginger, Rapeseed Oil, Garam Masala (Cumin Seeds, Black Pepper, Cloves, Black Cardamom, Cinnamon) Colour: Beetroot] SAUCE (24%) [Water, Tomato Sauce (Water, Glucose, Fructose Syrup, Tomato Puree, Spirit Vinegar, Mustard, Modified Maize Starch), Onion, Salt, Mint, Coriander, Capsicum, Chilli Powder, Milk], Sodium Saccharin. COLOUR: Beetroot.
ALLERGY ADVICE: FOR ALLERGENS, SEE INGREDIENTS IN BOLD. WARNING! EXTRA CARE HAS BEEN TAKEN TO REMOVE BONES, ALTHOUGH SOME MAY REMAIN.",Punjab_Pakora_180g_Red_Chicken_Pakora_63069.jpg,https://www.iceland.co.uk/p/punjab-red-chicken-pakora-200g/63069.html,,True,False,True
2673,Kinder Milk Slice Chilled Treat Multipack 3 x 28g (84g),iceland,1.00,fresh,"Fresh Pasteurised Milk (40%), Palm Oil, Sugar, Wheat Flour (10.5%), Skimmed Milk Powder (9%), Honey (5%), Concentrated Butter, Egg Powder, Fat-Reduced Cocoa, Fine Bran (Wheat), Raising Agents (Disodium Diphosphate, Sodium Bicarbonate, Ammonium Carbonate), Emulsifier (Monoglycerides of Fatty Acids), Salt, Flavourings
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD
May contain:

soya",kinder_milk_slice_chilled_treat_multipack_3_x_28g_84g_86858_T596.jpg,https://www.iceland.co.uk/p/kinder-milk-slice-chilled-treat-multipack-3-x-28g-%2884g%29/86858.html,,False,False,True
2674,Shazans Chicken Mini Fillets 500g,iceland,4.85,fresh,Chicken (100%),Shazans_500g_Chicken_Mini_Fillets_75323.jpg,https://www.iceland.co.uk/p/shazans-chicken-mini-fillets-500g/75323.html,https://groceries.aldi.co.uk/en-GB/p-shazans-chicken-mini-fillets-500g/5016901002727,True,True,True
2675,Peter's Classic Steak Slice,iceland,1.95,fresh,"Fortified Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Beef (21%), Margarine (Palm Fat, Water, Rapeseed Oil, Salt, Emulsifier: Mono- and Diglycerides of Fatty Acids), Onion (8%), Modified Maize Starch, Pasteurised Whole Egg, Seasoned Beef Stock (Beef Stock (Water, Beef Bone, Salt), Yeast Extract (contains Barley), Salt, Modified Potato Starch, Sugar, Ground Black Pepper), Salt, Tomato Paste, Barley Malt Extract, Ground Black Pepper, Dried Yeast
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD
May contain:

nuts,
peanuts",peters_classic_steak_slice_59020_T1.jpg,https://www.iceland.co.uk/p/peters-classic-steak-slice/59020.html,,False,True,False
2676,Nonna Amelia Tortelloni Spicy Sausage 300g,iceland,2.15,fresh,"Pasta 60%: Soft Wheat Flour, Eggs 20%, Durum Wheat Semolina, Water, Filling 40%: Mortadella Sausage 22% (Pork Meat, Salt, Natural Flavourings), Pork Meat, Breadcrumbs (Soft Wheat Flour, Water, Salt, Yeast), Whey Powder (from Milk), Potato Flakes, Sunflower Oil, Water, Tomato Concentrate, Salt, Wheat Fibre, Chopped Tomatoes, Roasted Onion, Hot Chilli Peppers 0.6%, Butter (from Milk), Natural Flavourings (contain Wheat), Black Pepper, Onion, Garlic Powder, Nutmeg, Sugar
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD
May contain:

celery,
crustaceans,
fish,
molluscs,
nuts",nonna_amelia_tortelloni_spicy_sausage_300g_86296_T1.jpg,https://www.iceland.co.uk/p/nonna-amelia-tortelloni-spicy-sausage-300g/86296.html,,False,False,False
2677,Iceland 8 Pork Loin Steaks 1.9kg,iceland,7.00,fresh,"Pork Loin (100%).
WARNING! ALTHOUGH EVERY EFFORT HAS BEEN MADE TO REMOVE ALL BONES, SOME MAY REMAIN.",iceland_8_pork_loin_steaks_19kg_56450.jpg,https://www.iceland.co.uk/p/iceland-8-pork-loin-steaks-1.9kg/56450.html,,True,True,True
2678,Shazans Chicken Thigh Fillets 600g,iceland,4.85,fresh,Chicken (100%),Shazans_600g_Chicken_Thigh_Fillet_75324.jpg,https://www.iceland.co.uk/p/shazans-chicken-thigh-fillets-600g/75324.html,https://groceries.aldi.co.uk/en-GB/p-shazans-chicken-thigh-fillets-600g/5016901002826,True,True,True
